risk_score,time_horizon_years,equity_pct,bond_pct,max_single_etf_weight,num_etfs,target_equity_weight,equity_gap,concentration_hhi,label
0.5878641334012845,26.51389243454038,0.8283868346311416,0.1716131653688584,0.2309365723304266,15.0,0.6408981000509635,0.18748873458017812,0.11807999188425236,good_fit
0.5969784094803497,14.771873198110118,0.9647925758077903,0.03520742419220968,0.2978130683377228,10.0,0.6477338071102623,0.317058768697528,0.17246496570360487,too_risky
0.2419454802582048,23.201976598101076,0.9570948827791697,0.04290511722083035,0.40210440675783854,11.0,0.38145911019365364,0.575635772585516,0.21090678065643126,too_risky
0.24990735929412516,7.608884240783711,0.5294252316954415,0.47057476830455847,0.2422324225569524,14.0,0.38743051947059387,0.14199471222484766,0.12215590158419476,good_fit
0.973475515285742,24.83653724272481,0.6775736641518914,0.32242633584810865,0.30474939346500685,15.0,0.9301066364643065,-0.2525329723124151,0.14019368721196995,too_conservative
0.546113088915031,14.573803074924278,0.46344037789633286,0.5365596221036671,0.34392817223839356,7.0,0.6095848166862732,-0.14614443878994032,0.20051581516963934,good_fit
0.2952947582546932,34.92539202487121,0.8299368509374506,0.17006314906254938,0.15430621368630065,12.0,0.4214710686910199,0.4084657822464307,0.10831264612408635,too_risky
0.2917694053014889,7.127030553314109,0.6536966969710686,0.3463033030289314,0.22565128198190224,11.0,0.4188270539761167,0.2348696429949519,0.14027312535408515,good_fit
0.3248077609569906,11.18992812377649,0.8786815536158359,0.12131844638416411,0.23073452168857642,14.0,0.44360582071774296,0.4350757328980929,0.1099663489491652,too_risky
0.750346645096344,23.67169669199479,0.8247742386807945,0.17522576131920553,0.20616369271661303,12.0,0.7627599838222581,0.0620142548585364,0.12723370440132967,good_fit
0.07226634078691119,2.8707494433315515,0.9413715146312137,0.05862848536878629,0.2206576709396617,14.0,0.2541997555901834,0.6871717590410303,0.11637155194836586,mismatch_goals
0.4341033421045168,11.0875913091308,0.9129550533881554,0.08704494661184459,0.17979789266156831,13.0,0.5255775065783876,0.38737754680976777,0.10211871432188083,too_risky
0.35698686552589937,8.376546682762783,0.998118259471936,0.001881740528064002,0.17672348260190548,10.0,0.4677401491444245,0.5303781103275115,0.12613706667111976,too_risky
0.7897949321500802,19.65088269269537,0.9778292194680491,0.022170780531950873,0.18144723007155308,12.0,0.7923461991125602,0.18548302035548891,0.1262743194954668,good_fit
0.6691676099238699,22.186395409999896,0.898868624457281,0.101131375542719,0.2547073215377985,13.0,0.7018757074429025,0.1969929170143785,0.12641230698135064,good_fit
0.057422391356331565,3.24264535641192,0.9965723901313078,0.003427609868692172,0.23351839893826531,11.0,0.2430667935172487,0.7535055966140591,0.14463622133498721,too_risky
0.3359779451993458,17.658949861701814,0.8236037035484655,0.17639629645153454,0.34210494169144434,13.0,0.45198345889950936,0.3716202446489561,0.16782045406671756,too_risky
0.6767977685338709,16.53292590198941,0.9252204731785232,0.07477952682147682,0.45700702569729534,10.0,0.7075983264004031,0.21762214677812008,0.29147463102021537,good_fit
0.4467641483105404,11.366873033222918,0.5686864521308657,0.43131354786913434,0.3373577577049686,9.0,0.5350731112329052,0.03361334089796042,0.21182606571071683,good_fit
0.4093541059288814,11.322572559401777,0.8986956699844122,0.1013043300155878,0.14779213322270038,16.0,0.5070155794466611,0.3916800905377511,0.09351378169761777,too_risky
0.7854794005889858,18.74919405709156,0.8795374635988742,0.12046253640112581,0.17506704535706136,16.0,0.7891095504417394,0.09042791315713483,0.09261873895365495,good_fit
0.3192633238550736,11.848352530182595,0.9928369965347421,0.007163003465257889,0.25275278634165754,12.0,0.43944749289130525,0.5533895036434369,0.14956839517750414,too_risky
0.052882738171793085,4.462239486266773,0.9303297619057931,0.06967023809420692,0.1591833412143112,13.0,0.23966205362884482,0.6906677082769482,0.09421743209157361,too_risky
0.3060559963144064,13.752555252304298,0.8922339814534785,0.10776601854652146,0.28842302514465784,12.0,0.4295419972358048,0.46269198421767377,0.1474022663597503,too_risky
0.3257199120129544,13.33121332954112,0.9827521357275107,0.017247864272489255,0.17619604353761187,15.0,0.44428993400971584,0.5384622017177949,0.09120176811145513,too_risky
0.8247440313940975,21.44524935622851,0.9348744782432286,0.06512552175677144,0.48873911455706937,10.0,0.8185580235455732,0.11631645469765539,0.28723275120948366,good_fit
0.6282545210324872,14.679722964525762,0.889503029032634,0.11049697096736599,0.42669050966274685,9.0,0.6711908907743654,0.21831213825826856,0.23846476154838098,good_fit
0.5568503413100171,38.30953153440843,0.8150696176032682,0.18493038239673176,0.2910308264906463,11.0,0.6176377559825128,0.19743186162075543,0.16096098299916545,good_fit
0.31066812715455855,20.001257854331488,0.9313037381427287,0.06869626185727129,0.22122902733957106,14.0,0.4330010953659189,0.4983026427768098,0.1320741013930859,too_risky
0.521278687371574,18.574780569777023,0.9375921212322555,0.06240787876774445,0.20195473026407182,12.0,0.5909590155286806,0.346633105703575,0.11896395752236433,too_risky
0.48335958115277766,17.798367048092345,0.9995545830119439,0.0004454169880561132,0.25230412542445524,13.0,0.5625196858645833,0.43703489714736055,0.15322265535130056,too_risky
0.6859932225379635,18.450037715930286,0.8639919854408254,0.13600801455917455,0.34016985534809907,9.0,0.7144949169034727,0.14949706853735278,0.20403060487159597,good_fit
0.4321564289962415,10.054585272490973,0.9827108090311055,0.017289190968894474,0.33586445198567944,11.0,0.5241173217471811,0.45859348728392446,0.19064419942242716,too_risky
0.46022255437349807,40.0,0.8768953627992139,0.12310463720078613,0.35116850662822835,12.0,0.5451669157801236,0.3317284470190903,0.1761614134010884,too_risky
0.4685750298948087,20.20595032883198,0.7926969749932116,0.20730302500678843,0.15183856627166215,14.0,0.5514312724211066,0.241265702572105,0.10497426644915946,good_fit
0.7872892458322165,16.801503735997954,0.7504700525488469,0.2495299474511531,0.3210930269625273,14.0,0.7904669343741624,-0.03999688182531547,0.15870728345478105,good_fit
0.3429100916688344,11.233180063970092,0.8087585183347417,0.19124148166525834,0.31586700323333466,13.0,0.45718256875162583,0.35157594958311583,0.15992912116012087,too_risky
0.6760061754012207,26.70991358374271,0.7433196708351726,0.2566803291648274,0.24782592834043218,11.0,0.7070046315509155,0.036315039284257056,0.14947499351626464,good_fit
0.154796668276867,6.0172324239904285,0.6005241596169086,0.39947584038309136,0.3984976308576596,10.0,0.31609750120765023,0.2844266584092584,0.22809151624052573,too_risky
0.4130259606982187,16.392091032295802,0.9822656226705605,0.0177343773294395,0.34093482199161584,12.0,0.509769470523664,0.47249615214689655,0.17904566728499827,too_risky
0.41148189174715566,10.408836228136854,0.9656014402316585,0.0343985597683415,0.1879762384718402,14.0,0.5086114188103668,0.45699002142129175,0.12377888196375686,too_risky
0.49955513902355037,13.396067384852987,0.79083899466995,0.20916100533005,0.36490311920570967,10.0,0.5746663542676628,0.21617264040228723,0.19689740712907514,good_fit
0.7386953746954262,25.339714931645794,0.9221448239086557,0.07785517609134429,0.21674370319507583,9.0,0.7540215310215697,0.16812329288708605,0.15642253008254448,good_fit
0.6769161111928397,15.01627285032335,0.8408011317602382,0.15919886823976181,0.25803319878097947,13.0,0.7076870833946298,0.13311404836560836,0.12812443459428302,good_fit
0.8023677689724504,38.35634241944503,0.99482713259731,0.005172867402689962,0.2542498557913204,9.0,0.8017758267293378,0.19305130586797226,0.17146731558804715,good_fit
0.43440139780166825,15.218669428785478,0.8846558755676249,0.11534412443237507,0.26213478354128805,12.0,0.5258010483512512,0.35885482721637374,0.1288387890093795,too_risky
0.8048899845248694,22.32106374943231,0.9580686025872559,0.0419313974127441,0.28403304370028026,15.0,0.8036674883936521,0.1544011141936038,0.15076229154614262,good_fit
0.8440762311421448,18.90951413296828,0.8548480071997115,0.14515199280028845,0.16297123637533908,14.0,0.8330571733566086,0.021790833843102986,0.09747440536325763,good_fit
0.3128595322368352,9.490800368407111,0.78470813480838,0.21529186519162002,0.26233247842303703,13.0,0.4346446491776264,0.35006348563075357,0.13259036441849828,too_risky
0.8411553587824329,20.194691153311588,0.8810496048181672,0.11895039518183281,0.3720938227670284,10.0,0.8308665190868247,0.05018308573134245,0.22091563853047186,good_fit
0.44352402496433563,10.462066642557952,0.9221746061496675,0.07782539385033249,0.22651419931417274,15.0,0.5326430187232518,0.3895315874264157,0.12573220823010262,too_risky
0.3840983790916243,26.23559104990332,0.91632070591984,0.08367929408015995,0.3226370504884485,12.0,0.48807378431871823,0.4282469216011218,0.1631247135585747,too_risky
0.6539134513591869,23.320041343281204,0.9981206666085457,0.0018793333914542965,0.35888336907852364,9.0,0.6904350885193902,0.30768557808915553,0.20091953562368384,too_risky
0.594580617814505,21.49893011723545,0.9250743239816602,0.07492567601833977,0.3592014860839831,11.0,0.6459354633608787,0.2791388606207815,0.1882908319452069,too_risky
0.9314935138616941,20.165251150237278,0.6590627422962086,0.34093725770379135,0.3730030322022385,7.0,0.8986201353962706,-0.23955739310006197,0.21634190616333387,good_fit
0.827991657690658,17.86232572998556,0.6805981824047055,0.3194018175952945,0.2755093521355225,10.0,0.8209937432679935,-0.14039556086328797,0.17388910222688952,good_fit
0.8149540075271319,28.296383013112898,0.8823076008404873,0.11769239915951268,0.1973104217504405,11.0,0.8112155056453489,0.07109209519513837,0.1310587190796182,good_fit
0.683189902282311,14.957467944422365,0.9957906418033257,0.00420935819667434,0.36479131706789486,12.0,0.7123924267117332,0.28339821509159246,0.18430611621450219,too_risky
0.8051359466075388,37.26622097598931,0.8912095637000127,0.1087904362999873,0.16963456672473332,12.0,0.8038519599556542,0.08735760374435853,0.10886375936161378,good_fit
0.7169205026837921,18.25914376542976,0.8600125501785345,0.1399874498214655,0.3103065957648504,10.0,0.737690377012844,0.1223221731656905,0.15868901792436732,good_fit
0.805100702710741,25.096060221089367,0.8505448149804848,0.14945518501951516,0.16587507177732927,14.0,0.8038255270330557,0.04671928794742919,0.10457445836200877,good_fit
0.6543274744960752,20.664157496466714,0.9625752540638779,0.037424745936122106,0.3592281326734006,11.0,0.6907456058720565,0.2718296481918214,0.18214209653695926,too_risky
0.06076428067422767,3.991384852617635,0.8678982316212175,0.1321017683787825,0.2547981671398014,10.0,0.24557321050567077,0.6223250211155467,0.15949633119791087,too_risky
0.7076263965074543,25.678423486794976,0.9148675172403358,0.08513248275966423,0.22394941951936642,13.0,0.7307197973805908,0.18414771985974498,0.12423493071146316,good_fit
0.16447803172392816,6.641343209745791,0.7470603169306501,0.2529396830693499,0.1758139160793037,16.0,0.32335852379294616,0.42370179313770395,0.09295572682170886,too_risky
0.6984708871977534,29.342388647233243,0.8866560100631145,0.11334398993688555,0.19260480549162598,11.0,0.7238531653983151,0.16280284466479933,0.12516239112280722,good_fit
0.17725918375129796,7.773980773494682,0.9961405560364966,0.0038594439635033506,0.20336321617802802,14.0,0.33294438781347346,0.6631961682230232,0.10583398138432391,too_risky
0.726408962355452,16.817799095348242,0.7544823266772607,0.24551767332273933,0.23726818102900893,11.0,0.744806721766589,0.009675604910671654,0.1567626945341565,good_fit
0.1004100736911015,11.434531361701262,0.7435736901684813,0.2564263098315187,0.22441650468279833,12.0,0.2753075552683261,0.4682661349001552,0.11369227616705346,too_risky
0.24476515453298345,20.682094688779593,0.9915656307953529,0.00843436920464713,0.19161533837538028,13.0,0.38357386589973763,0.6079917648956152,0.10901626174085767,too_risky
0.6495338179935826,27.77924392676072,0.8874882948084539,0.11251170519154607,0.5148390610795762,11.0,0.687150363495187,0.20033793131326694,0.29182617297676333,good_fit
0.41488860464644367,23.831191770962395,0.9064679525125942,0.09353204748740584,0.3509994399909538,13.0,0.5111664534848328,0.39530149902776135,0.1762116668536754,too_risky
0.4694386967332128,10.967316254916678,0.9957477774516601,0.004252222548339901,0.41791447091196876,10.0,0.5520790225499097,0.4436687549017504,0.24546314053616466,too_risky
0.2086123778351886,40.0,0.970697233769257,0.029302766230743016,0.24205268359662777,12.0,0.35645928337639143,0.6142379503928656,0.13086953495679562,too_risky
0.24468484992157805,16.22959559253344,0.9799800607701818,0.02001993922981815,0.2430515560829789,10.0,0.38351363744118355,0.5964664233289982,0.16572461442779576,too_risky
0.15778132524429347,5.139465601094317,0.9730036822455366,0.026996317754463428,0.28936141555188494,8.0,0.3183359939332201,0.6546676883123165,0.1810445104898407,too_risky
0.6223295379972561,18.264903305288296,0.48200216832519055,0.5179978316748095,0.5168548500058521,9.0,0.6667471534979421,-0.18474498517275156,0.3144325257848998,good_fit
0.8641663518687237,21.951469972140572,0.830885495328467,0.169114504671533,0.22457357066764955,12.0,0.8481247639015428,-0.017239268573075783,0.11748326850142224,good_fit
0.8154850951112511,20.074937635415434,0.8987529084378661,0.10124709156213385,0.25978311924251557,12.0,0.8116138213334383,0.08713908710442786,0.1614101482626635,good_fit
0.41626055298638004,32.1052308536227,0.9788097302380786,0.0211902697619214,0.35629311183728,12.0,0.512195414739785,0.4666143154982936,0.2049224199894023,too_risky
0.12951240276351422,12.756330003868907,0.9999884176396345,1.1582360365469668e-05,0.2732865573870061,10.0,0.2971343020726357,0.7028541155669988,0.1673713386570672,too_risky
0.5404998421828388,18.202706360161507,0.7488394327234542,0.2511605672765458,0.18660809450684585,12.0,0.6053748816371292,0.14346455108632505,0.11082863422284232,good_fit
0.4665343295372857,12.430246684136202,0.9349575059696762,0.0650424940303238,0.4126255514701262,10.0,0.5499007471529642,0.385056758816712,0.21934234726600355,too_risky
0.8786052900837049,35.94011266015972,0.7994558539230288,0.20054414607697124,0.18816959238959122,11.0,0.8589539675627786,-0.05949811363974988,0.11195754366179936,good_fit
0.8095145307008584,21.2509078011686,0.7908827779488139,0.2091172220511861,0.20479691823938664,11.0,0.8071358980256438,-0.016253120076829886,0.1267461656527382,good_fit
0.23526974292872194,20.421522680730206,0.8378364801762977,0.16216351982370225,0.22688747910840298,12.0,0.37645230719654144,0.4613841729797563,0.1553238217082033,too_risky
0.3300504798589938,12.489816134742583,0.8701903677053353,0.1298096322946647,0.2822831722991236,10.0,0.4475378598942453,0.42265250781109,0.17637608204163394,too_risky
0.715942622896129,16.08825169018204,0.898064580491918,0.10193541950808205,0.23425286292739367,11.0,0.7369569671720968,0.16110761331982115,0.12573403829180285,good_fit
0.48923565888822323,15.712670415512362,0.7106666255102292,0.2893333744897708,0.26478495432116717,13.0,0.5669267441661674,0.1437398813440618,0.13044514806079888,good_fit
0.38471023883365346,13.044819166622617,0.7286819946258444,0.2713180053741556,0.24893881948720312,11.0,0.4885326791252401,0.24014931550060425,0.1500774296843606,good_fit
0.20831440929742095,21.137676135812264,0.9822098218970126,0.01779017810298744,0.26652545496197094,12.0,0.3562358069730657,0.6259740149239468,0.15815986272489005,too_risky
0.08376002412309848,15.839444320012145,0.8050313257139573,0.1949686742860427,0.36853390327471786,13.0,0.26282001809232386,0.5422113076216335,0.18944818000543437,too_risky
0.48951869087051164,39.61610078889075,0.744200358002643,0.25579964199735705,0.19518226316847642,14.0,0.5671390181528837,0.17706133984975925,0.10316981157790897,good_fit
0.7433925106796578,16.056356243627853,0.9031071004589453,0.09689289954105473,0.44091153312500925,9.0,0.7575443830097435,0.1455627174492018,0.252811206880223,good_fit
0.37586797808782557,10.366486840461347,0.94981937462591,0.05018062537408996,0.30179954983049895,10.0,0.4819009835658692,0.46791839106004085,0.18301070121180063,too_risky
0.8592639419375409,21.98085815104978,0.91627996183105,0.08372003816895002,0.22852781398880045,11.0,0.8444479564531557,0.07183200537789425,0.1332150107349239,good_fit
0.34972613528999347,8.56803347676291,0.8757895598978305,0.12421044010216953,0.16471496719092804,15.0,0.4622946014674951,0.41349495843033535,0.09709412299459724,too_risky
0.22037864945863725,24.16750782568231,0.9056699506319374,0.09433004936806255,0.27324002817916804,8.0,0.3652839870939779,0.5403859635379595,0.17105838529330683,too_risky
0.6647862746276487,16.857955431014936,0.6504660418851393,0.34953395811486065,0.25975043442958845,13.0,0.6985897059707366,-0.048123664085597206,0.12452698960869485,good_fit
0.7075862349879638,21.067381745639604,0.9074368770679391,0.09256312293206093,0.16412860373024582,10.0,0.7306896762409729,0.17674720082696616,0.11811922746335125,good_fit
0.32128496389060374,25.52968176720237,0.8027175078059006,0.19728249219409943,0.36350839574265936,8.0,0.4409637229179528,0.36175378488794774,0.2097883981191982,too_risky
0.34565235746291206,15.432534646942823,0.9128745840244753,0.0871254159755247,0.2337524708945626,12.0,0.4592392680971841,0.4536353159272912,0.13491736467230767,too_risky
0.43825613739860986,34.85590383310534,0.8155872836437668,0.18441271635623324,0.27915043443503235,14.0,0.5286921030489574,0.28689518059480934,0.13118073883996031,too_risky
0.3327824907336493,14.502960212433177,0.7419317423118545,0.25806825768814545,0.28608452838828474,11.0,0.44958686805023695,0.2923448742616176,0.16108689210607147,too_risky
0.2848188136409717,8.704021595935759,0.8650075189354497,0.1349924810645503,0.18314052160035235,11.0,0.4136141102307288,0.4513934087047209,0.10433412118305008,too_risky
0.6740865613102845,38.23455661408622,0.9158283446523678,0.08417165534763216,0.21472112094549278,10.0,0.7055649209827135,0.21026342366965434,0.13953473115212572,good_fit
0.3821783232849137,17.360551102230964,0.9964657487926505,0.0035342512073495147,0.32308587314867554,14.0,0.4866337424636853,0.5098320063289652,0.18023855587943358,too_risky
0.6532375838594271,35.036904155092344,0.9354140786345964,0.06458592136540364,0.37955372518947256,13.0,0.6899281878945703,0.24548589074002602,0.20325899991529545,good_fit
0.6570621774132369,17.818371449147428,0.4370832808106469,0.5629167191893532,0.2578610289046983,14.0,0.6927966330599278,-0.2557133522492809,0.14927476394575617,too_conservative
0.5666025986731053,22.9429789384115,0.9618108883604002,0.038189111639599815,0.19524103892875017,11.0,0.624951949004829,0.3368589393555712,0.11755840377189883,too_risky
0.3554674133009531,18.190751694054054,0.6903730778046564,0.3096269221953436,0.2667276551685037,10.0,0.46660055997571487,0.22377251782894153,0.15983551738455873,good_fit
0.4718949145469879,16.747220740291457,0.6824688035807394,0.31753119641926064,0.14183022185978741,12.0,0.5539211859102409,0.1285476176704985,0.09705831817082465,good_fit
0.5433422359639185,30.112199117907068,0.5399181847109062,0.46008181528909375,0.40670951089552565,9.0,0.6075066769729389,-0.06758849226203267,0.24973062542119961,good_fit
0.47480090243231976,15.390583920023793,0.8833705940775411,0.11662940592245885,0.19020511573687537,14.0,0.5561006768242398,0.32726991725330135,0.1121639181137938,too_risky
0.13237441185254467,15.862302679653785,0.7819718588336979,0.2180281411663021,0.16589142017906686,14.0,0.2992808088894085,0.4826910499442894,0.1061611273796748,too_risky
0.8396200392610351,24.304157377116784,0.5132666656532406,0.48673333434675936,0.40114605487913646,11.0,0.8297150294457762,-0.3164483637925356,0.21697431316747104,too_conservative
0.14757947911206387,18.097255536987394,0.9391865819485554,0.06081341805144458,0.268393614366643,12.0,0.3106846093340479,0.6285019726145076,0.15220543836258488,too_risky
0.2180487349729534,5.445704361185311,0.9016411576059488,0.09835884239405124,0.25008268376403664,13.0,0.36353655122971507,0.5381046063762337,0.14566011143945884,too_risky
0.8513904388725524,20.55490420045663,0.9801295877507946,0.019870412249205383,0.2502365411004842,13.0,0.8385428291544144,0.14158675859638026,0.13488770406500286,good_fit
0.8455900548111512,21.007726215658092,0.9775828006046002,0.022417199395399767,0.3134372857387617,10.0,0.8341925411083635,0.14339025949623674,0.1805875940838392,good_fit
0.4074108298486123,12.11911013702833,0.744846237238136,0.25515376276186397,0.2161703907406679,15.0,0.5055581223864593,0.23928811485167678,0.12414885506584855,good_fit
0.576162438505059,14.317373676151828,0.873145610431842,0.12685438956815798,0.20186834426071848,10.0,0.6321218288787942,0.24102378155304782,0.12449031548461263,good_fit
0.5809988064482379,15.630969040226237,0.7282633296988503,0.2717366703011497,0.249674978335287,12.0,0.6357491048361784,0.09251422486267191,0.14608359968195944,good_fit
0.6770364913058138,28.37930806701306,0.973970705441813,0.026029294558187033,0.22563577240261612,11.0,0.7077773684793602,0.26619333696245273,0.15151483863147186,too_risky
0.3862471332502031,11.943544962751748,0.9643390399289133,0.035660960071086656,0.1432350151796403,13.0,0.48968534993765234,0.474653689991261,0.09291451153365912,too_risky
0.3799159317353041,18.773720487054014,0.9986265052603249,0.001373494739675074,0.5235070515328051,10.0,0.4849369488014781,0.5136895564588468,0.31290251557607973,too_risky
0.34742024495734236,13.702735072081715,0.9927037207190562,0.007296279280943785,0.4591062667557273,13.0,0.46056518371800675,0.5321385370010494,0.2626086278337193,too_risky
0.55008513414485,40.0,0.7555631333394052,0.24443686666059483,0.27105027804781745,14.0,0.6125638506086375,0.14299928273076767,0.1388970543909453,good_fit
0.5563861357433313,27.270794584104724,0.9739378771732993,0.02606212282670073,0.34783403119293277,10.0,0.6172896018074985,0.3566482753658008,0.24755175173517996,too_risky
0.20298029445960433,15.439316266163805,0.9156289195480363,0.08437108045196373,0.2694149463609172,9.0,0.35223522084470327,0.563393698703333,0.18950024097005003,too_risky
0.4405684825220289,9.970547155051943,0.8223759830968904,0.17762401690310958,0.1866540666155955,12.0,0.5304263618915217,0.2919496212053687,0.1199435389051809,too_risky
0.2166267823369224,20.033075444215186,0.9746657063028875,0.025334293697112487,0.5453215049516656,7.0,0.3624700867526918,0.6121956195501956,0.4082664045374782,concentrated
0.37386750673469576,11.055761411729948,0.9429917906716777,0.05700820932832229,0.21188369631989917,14.0,0.48040063005102185,0.46259116062065586,0.1247698437861335,too_risky
0.5131723480710209,32.8265140968271,0.7045055655193662,0.29549443448063384,0.19952772490091703,15.0,0.5848792610532656,0.11962630446610056,0.10266381984203211,good_fit
0.5505821016828043,14.808272597123556,0.8479896935086899,0.1520103064913101,0.17672372984669005,12.0,0.6129365762621033,0.23505311724658662,0.12884322906242754,good_fit
0.7399389592929411,22.736321432447646,0.9215963895857369,0.07840361041426314,0.17413775294853784,17.0,0.7549542194697059,0.166642170116031,0.09269490800892721,good_fit
0.14007938195518532,23.29835971642394,0.8363684282863934,0.16363157171360665,0.18318109649751377,13.0,0.305059536466389,0.5313088918200044,0.10803409183039789,too_risky
0.7270141213235125,18.272098218679922,0.9732849730751216,0.02671502692487837,0.46027136725579554,10.0,0.7452605909926344,0.2280243820824872,0.24961642270973528,good_fit
0.6572573449030663,34.08626890091934,0.9030107352858607,0.09698926471413927,0.19355335864293705,11.0,0.6929430086772997,0.210067726608561,0.11647685858976141,good_fit
0.3681868319211599,10.958460966801304,0.7157533042915196,0.2842466957084804,0.20417850078723085,11.0,0.47614012394086996,0.23961318035064966,0.12365095499658241,good_fit
0.22552051312059163,19.78645922097082,0.7134890855710744,0.2865109144289256,0.17728370642433325,11.0,0.36914038484044376,0.3443487007306306,0.11769729050655657,too_risky
0.5133087813279257,19.904556252096725,0.9684407984542498,0.031559201545750204,0.2434947362703006,12.0,0.5849815859959442,0.3834592124583056,0.16219220467072493,too_risky
0.3513067081313116,10.594221705225799,0.7459792403613859,0.25402075963861415,0.2511527566387389,10.0,0.46348003109848374,0.2824992092629021,0.13198907458337278,too_risky
0.36269978514950857,35.53359276298673,0.9081115918093655,0.09188840819063449,0.2482735564734118,10.0,0.4720248388621314,0.4360867529472341,0.14146910140273355,too_risky
0.7511847962776388,22.740474756435283,0.7404939095209451,0.25950609047905493,0.2700655971667539,12.0,0.763388597208229,-0.022894687687283977,0.16465442951196466,good_fit
0.29143691802839405,7.609035881771196,0.8787042461944357,0.12129575380556434,0.15371973132803798,12.0,0.41857768852129557,0.4601265576731401,0.10377820635588896,too_risky
0.8379454913339107,23.430013995717296,0.8568730883486326,0.14312691165136737,0.2696071077216554,16.0,0.8284591185004331,0.02841396984819955,0.13547042382118352,good_fit
0.8612213587242205,21.21344608482358,0.5086724726508187,0.4913275273491813,0.3488425120171062,9.0,0.8459160190431654,-0.33724354639234666,0.2021714702790778,too_conservative
0.7630305215086425,25.038364252930723,0.47121870935032883,0.5287812906496712,0.42141463266002255,10.0,0.7722728911314818,-0.30105418178115295,0.23212685899291988,too_conservative
0.8224744478070245,29.594823452245663,0.9908208974789866,0.009179102521013394,0.38998901151965104,8.0,0.8168558358552684,0.17396506162371816,0.2713896717933949,good_fit
0.5048012737560386,13.363764139258551,0.9203921748309507,0.0796078251690493,0.17378319716179283,12.0,0.5786009553170289,0.3417912195139218,0.11834712208439907,too_risky
0.3896910941956652,12.115379047270949,0.8693062553718724,0.13069374462812755,0.32994919911579607,14.0,0.4922683206467489,0.37703793472512354,0.16398719863202316,too_risky
0.4633149456059047,14.626568772751758,0.6013386781934984,0.3986613218065016,0.3888430393676784,10.0,0.5474862092044286,0.05385246898906981,0.2089525133829212,good_fit
0.7721816333823095,23.115387127435888,0.9761023326736205,0.023897667326379546,0.2237364684666321,12.0,0.7791362250367322,0.19696610763688827,0.12739773700853213,good_fit
0.15906691083865887,4.216862025396322,0.9186888552910628,0.08131114470893719,0.2367129881693854,13.0,0.31930018312899416,0.5993886721620687,0.14688696874172763,too_risky
0.5576284704981681,19.885097828025106,0.9796563041993389,0.020343695800661088,0.29365348527140284,9.0,0.618221352873626,0.3614349513257129,0.16676885732710348,too_risky
0.41465788614718946,27.673999553597735,0.8732746456362199,0.12672535436378007,0.31962203383504895,13.0,0.510993414610392,0.3622812310258279,0.1646394869757669,too_risky
